1621166400000,49043.44000000,49173.22000000,49022.94000000,49038.79000000,83.50940300,1621167299999,4101443.30040582,4183,42.20623400,2072810.37289320,0
1621167300000,49038.79000000,49154.88000000,48921.71000000,49032.56000000,97.48912300,1621168199999,4781518.64019426,4754,51.42998000,2522886.27794737,0
1621168200000,49033.88000000,49084.43000000,48790.45000000,48810.62000000,125.95389000,1621169099999,6164272.40967867,6050,63.70395500,3118193.47981065,0
1621169100000,48810.63000000,48810.63000000,48578.00000000,48653.31000000,191.30803400,1621169999999,9312837.64503106,7062,83.46263700,4062939.18070707,0
1621170000000,48645.64000000,48788.57000000,48613.93000000,48642.59000000,113.10524800,1621170899999,5510378.79235980,5301,67.23009000,3275397.81500772,0
1621170900000,48636.90000000,48733.40000000,48498.32000000,48612.07000000,185.19590500,1621171799999,9005670.81562783,6642,104.51288100,5082037.15670659,0
1621171800000,48615.46000000,48907.10000000,48570.04000000,48855.58000000,290.15390400,1621172699999,14139823.07337456,7151,223.53664100,10891678.08791902,0
1621172700000,48855.58000000,49020.00000000,48836.55000000,48943.61000000,153.36857400,1621173599999,7507815.27625825,5007,94.74812400,4638380.88612831,0
1621173600000,48943.60000000,48943.62000000,48746.25000000,48862.46000000,88.89665600,1621174499999,4340895.19856017,4270,38.39230000,1874678.93735154,0
1621174500000,48862.46000000,49264.76000000,48403.33000000,48404.14000000,272.47379200,1621175399999,13333131.72117081,10249,131.43728700,6436918.53601448,0
1621175400000,48410.91000000,48579.24000000,48069.70000000,48320.14000000,254.20781100,1621176299999,12277149.72951541,9689,127.62704600,6163776.44029770,0
1621176300000,48320.14000000,48477.00000000,48251.22000000,48320.59000000,184.67046700,1621177199999,8935213.48404875,6926,108.15506800,5233283.56371202,0
1621177200000,48321.23000000,48352.20000000,48070.62000000,48105.50000000,174.54917900,1621178099999,8413888.33624526,7084,84.87396500,4090951.22228318,0
1621178100000,48103.96000000,48199.33000000,47844.34000000,47940.01000000,201.93317500,1621178999999,9690684.59803113,8210,93.85580500,4503442.89704054,0
1621179000000,47940.84000000,48238.18000000,47743.68000000,47977.90000000,232.15062300,1621179899999,11140531.87023438,9249,110.26195800,5293017.14451271,0
1621179900000,47971.88000000,48127.22000000,47681.36000000,47763.67000000,209.49802900,1621180799999,10035825.85710248,8092,101.21615100,4848978.09208254,0
1621180800000,47763.67000000,48055.55000000,47413.40000000,48055.55000000,394.79152900,1621181699999,18836416.82747343,13302,201.98175700,9639278.51447161,0
1621181700000,48055.55000000,48119.08000000,47652.71000000,47657.54000000,183.85078600,1621182599999,8815279.27749146,6953,86.95319100,4169613.89279937,0
1621182600000,47657.54000000,47673.37000000,47128.97000000,47158.03000000,359.95469100,1621183499999,17046705.75706327,13238,168.91763900,8000012.40492650,0
1621183500000,47158.03000000,47503.78000000,47000.00000000,47305.91000000,314.98070100,1621184399999,14886918.55205653,11522,162.13449800,7664524.11291421,0
1621184400000,47305.88000000,47470.73000000,46710.00000000,46710.00000000,516.27577700,1621185299999,24268349.16106363,15423,204.46250700,9619464.82291820,0
1621185300000,46710.00000000,47105.00000000,46220.00000000,47011.59000000,661.68526700,1621186199999,30900760.94290119,18932,291.38448300,13617121.00066595,0
1621186200000,47020.24000000,47250.00000000,46613.80000000,47164.96000000,382.40528800,1621187099999,17935360.58102172,11511,209.96327700,9845815.24071581,0
1621187100000,47165.62000000,47328.96000000,46911.85000000,47113.37000000,387.98711900,1621187999999,18306945.65763780,11173,209.76722300,9898470.68221804,0
1621188000000,47113.36000000,47453.99000000,46825.29000000,46944.26000000,413.85908700,1621188899999,19489962.56846556,13421,219.08844400,10321017.66940564,0
1621188900000,46944.26000000,47067.33000000,46229.76000000,46291.80000000,449.50029500,1621189799999,20967469.72249293,14701,209.41882200,9764733.97236635,0
1621189800000,46291.81000000,46818.39000000,45733.29000000,46476.00000000,805.90972300,1621190699999,37292386.94723794,22433,342.67652900,15869332.15512359,0
